Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2018-02-21,326.1,336.0,1163058
2018-02-22,327.0,333.9,482236
2018-02-23,331.4,360.3,2842857
2018-02-26,350.25,358.9,905046
2018-02-27,345.15,356.65,1000188
2018-02-28,340.0,350.0,655869
2018-03-01,348.0,357.5,1021433
2018-03-05,338.55,349.05,583830
2018-03-06,316.75,346.35,1272591
2018-03-07,298.05,319.0,1653299
2018-03-08,301.5,323.6,1775879
2018-03-09,314.2,329.5,1355183
2018-03-12,325.2,335.6,1381091
2018-03-13,330.25,338.4,1053258
2018-03-14,327.1,335.5,709481
2018-03-15,332.2,339.0,943013
2018-03-16,320.0,336.9,764662
2018-03-19,315.15,326.65,715248
2018-03-20,316.0,329.7,837362
2018-03-21,322.5,346.3,2499609
2018-03-22,339.5,353.0,2233019
2018-03-23,327.05,350.0,1648752
2018-03-26,342.5,351.6,1205138
2018-03-27,337.95,352.75,1199820
2018-03-28,330.0,339.0,865550
2018-04-02,334.35,361.6,1528324
2018-04-03,350.1,360.7,1227769
2018-04-04,352.35,370.0,1967806
2018-04-05,358.6,369.0,1289932
2018-04-06,365.0,382.3,3144463
2018-04-09,366.05,376.3,879524
2018-04-10,367.0,376.9,796447
2018-04-11,362.55,375.5,1154753
2018-04-12,372.55,384.35,1680275
2018-04-13,375.05,387.0,1066606
2018-04-16,375.05,386.5,723108
2018-04-17,376.3,394.4,946547
2018-04-18,377.3,386.35,528937
2018-04-19,382.2,426.7,4574435
2018-04-20,424.5,452.0,6205048
2018-04-23,420.2,439.9,1263784
2018-04-24,417.5,437.7,1939786
2018-04-25,411.2,437.5,1909106
2018-04-26,411.25,423.7,1023961
2018-04-27,418.0,432.0,1351921
2018-04-30,414.0,427.1,985129
2018-05-02,416.1,430.9,1927709
2018-05-03,339.0,424.75,5184814
2018-05-04,382.35,402.25,1291885
2018-05-07,390.0,408.0,1366797
2018-05-08,405.0,419.5,1579692
2018-05-09,411.6,428.5,1576494
2018-05-10,404.7,429.7,850866
2018-05-11,392.75,412.4,620686
2018-05-14,393.5,405.1,529786
2018-05-15,393.5,409.8,667576
2018-05-16,394.05,408.6,470642
2018-05-17,401.0,438.9,3012046
2018-05-18,401.75,436.2,1387171
2018-05-21,386.0,409.0,833768
2018-05-22,397.2,425.0,1592966
2018-05-23,419.0,428.9,800099
2018-05-24,418.35,431.7,655595
2018-05-25,428.85,456.0,2597089
2018-05-28,439.0,449.0,874993
2018-05-29,440.45,481.6,4909666
2018-05-30,463.15,495.8,3004549
2018-05-31,456.1,480.7,1034380
2018-06-01,437.4,460.4,842746
2018-06-04,416.0,429.95,247716
2018-06-05,395.2,395.2,121077
2018-06-06,375.45,414.95,2384642
2018-06-07,411.05,424.05,840949
2018-06-08,393.05,416.0,557369
2018-06-11,398.1,412.9,554600
2018-06-12,401.5,412.2,489857
2018-06-13,402.5,411.9,241037
2018-06-14,399.1,407.9,191819
2018-06-15,388.0,404.9,311331
2018-06-18,387.0,395.95,205450
2018-06-19,385.45,403.9,477187
2018-06-20,392.4,405.7,189479
2018-06-21,381.8,397.0,249676
2018-06-22,384.95,393.95,277222
2018-06-25,384.95,403.0,360592
2018-06-26,397.05,409.9,589541
2018-06-27,397.05,416.0,950435
2018-06-28,398.75,411.9,417823
2018-06-29,407.5,419.3,373148
2018-07-02,393.2,413.85,370523
2018-07-03,375.35,397.95,298414
2018-07-04,381.55,404.6,457506
2018-07-05,385.0,411.0,416868
2018-07-06,382.0,394.65,308971
2018-07-09,383.75,395.0,172751
2018-07-10,384.15,394.2,271356
2018-07-11,385.5,391.95,261362
2018-07-12,367.35,391.4,469740
2018-07-13,352.05,381.75,666008
2018-07-16,337.1,355.9,267226
2018-07-17,320.25,335.75,1165320
2018-07-18,330.45,344.0,700015
2018-07-19,336.5,360.5,509451
2018-07-20,347.15,361.8,301383
2018-07-23,352.3,367.35,493957
2018-07-24,364.0,381.35,1182546
2018-07-25,381.55,400.4,1200264
2018-07-26,390.1,407.1,1244346
2018-07-27,407.6,425.0,663519
2018-07-30,415.25,443.15,794218
2018-07-31,416.15,440.1,1003732
2018-08-01,429.0,454.4,881799
2018-08-02,426.95,447.4,498653
2018-08-03,431.55,440.0,497989
2018-08-06,422.0,438.0,356269
2018-08-07,428.15,451.6,1104436
2018-08-08,437.0,450.0,564029
2018-08-09,440.25,448.5,318093
2018-08-10,425.0,443.75,401901
2018-08-13,413.1,432.5,503528
2018-08-14,407.1,425.5,367498
2018-08-16,400.4,416.65,438723
2018-08-17,393.0,414.85,789164
2018-08-20,399.2,412.3,282493
2018-08-21,405.05,424.0,286214
2018-08-23,420.1,442.8,727043
2018-08-24,428.85,443.5,330824
2018-08-27,429.35,441.0,187145
2018-08-28,437.05,459.6,1343619
2018-08-29,450.0,481.8,923464
2018-08-30,473.85,494.9,915051
2018-08-31,477.0,499.0,724093
2018-09-03,468.7,497.7,425641
2018-09-04,447.3,480.0,438413
2018-09-05,434.1,456.05,437308
2018-09-06,444.0,461.0,585961
2018-09-07,451.3,474.95,431857
2018-09-10,450.5,474.4,200825
2018-09-11,435.6,458.35,272572
2018-09-12,418.85,441.95,848865
2018-09-14,411.0,428.0,364386
2018-09-17,401.0,417.0,294216
2018-09-18,401.3,426.6,407949
2018-09-19,404.4,418.8,262821
2018-09-21,390.05,416.95,629216
2018-09-24,370.55,389.8,464943
2018-09-25,352.05,373.3,660325
2018-09-26,361.35,372.45,408885
2018-09-27,355.0,383.25,296394
2018-09-28,344.6,370.95,374793
2018-10-01,330.1,342.8,403094
2018-10-03,340.25,356.3,322102
2018-10-04,336.85,347.95,245712
2018-10-05,323.45,338.0,268633
2018-10-08,307.3,323.95,435007
2018-10-09,297.0,317.0,610891
2018-10-10,305.1,314.45,247287
2018-10-11,299.8,330.15,578754
2018-10-12,328.0,346.55,591948
2018-10-15,333.0,348.95,410432
2018-10-16,346.0,362.45,240952
2018-10-17,356.35,380.55,768371
2018-10-19,348.9,375.55,430537
2018-10-22,333.3,359.2,283199
2018-10-23,329.5,345.9,463638
2018-10-24,340.1,356.65,843876
2018-10-25,350.25,363.95,485477
2018-10-26,343.15,355.0,370031
2018-10-29,358.1,364.05,286656
2018-10-30,375.0,394.4,900413
2018-10-31,382.1,399.9,703760
2018-11-01,396.0,417.8,854122
2018-11-02,395.0,415.95,523808
2018-11-05,380.25,398.45,282277
2018-11-06,388.9,407.4,472059
2018-11-07,397.1,405.9,81319
2018-11-09,387.0,402.95,290082
2018-11-12,391.0,413.4,601668
2018-11-13,404.3,444.4,1868726
2018-11-14,432.0,454.0,895130
2018-11-15,433.25,450.0,516273
2018-11-16,435.1,447.4,249909
2018-11-19,437.0,443.9,147935
2018-11-20,420.0,438.35,320832
2018-11-21,398.1,422.05,598822
2018-11-22,396.15,415.5,515376
2018-11-26,382.6,407.4,886039
2018-11-27,395.1,404.7,391134
2018-11-28,388.55,401.95,353019
2018-11-29,392.0,404.0,319764
2018-11-30,394.0,421.0,1482070
2018-12-03,403.65,420.0,613395
2018-12-04,394.1,410.35,465754
2018-12-05,388.25,401.65,399018
2018-12-06,376.0,389.7,494733
2018-12-07,381.25,391.8,315513
2018-12-10,365.0,381.0,396301
2018-12-11,356.0,385.0,476746
2018-12-12,386.25,411.9,818730
2018-12-13,411.0,420.0,666904
2018-12-14,407.8,418.8,354463
2018-12-17,405.0,421.0,462938
2018-12-18,410.25,426.0,689030
2018-12-19,421.15,434.0,624805
2018-12-20,412.75,423.5,290701
2018-12-21,398.1,418.4,330306
2018-12-24,393.0,405.4,279715
2018-12-26,380.9,396.6,436827
2018-12-27,391.4,407.9,654217
2018-12-28,401.4,409.8,401187
2018-12-31,398.6,408.8,350643
2019-01-01,392.6,406.0,332521
2019-01-02,396.0,406.0,285054
2019-01-03,398.6,404.9,245031
2019-01-04,387.45,402.2,282443
2019-01-07,395.0,405.55,206736
2019-01-08,395.85,403.6,307744
2019-01-09,403.05,419.85,845409
2019-01-10,406.95,413.25,266744
2019-01-11,407.0,418.8,495381
2019-01-14,411.0,424.5,593624
2019-01-15,415.5,428.0,577202
2019-01-16,411.65,420.35,312427
2019-01-17,411.15,416.65,155250
2019-01-18,401.75,415.0,228589
2019-01-21,397.0,410.0,307944
2019-01-22,400.1,415.0,461696
2019-01-23,412.0,436.95,2652760
2019-01-24,417.0,431.8,827349
2019-01-25,415.25,439.5,1045999
2019-01-28,412.05,424.95,402779
2019-01-29,403.0,414.8,528952
2019-01-30,405.65,422.0,1047858
2019-01-31,406.55,419.7,215650
2019-02-01,412.0,429.9,647799
2019-02-04,423.0,438.9,500642
2019-02-05,431.7,444.0,428076
2019-02-06,432.55,443.55,292893
2019-02-07,436.05,445.85,254852
2019-02-08,429.0,449.0,495253
2019-02-11,415.4,436.3,416774
2019-02-12,414.2,426.95,235232
2019-02-13,410.05,425.7,719614
2019-02-14,401.0,413.2,351224
2019-02-15,395.85,408.45,266101
2019-02-18,370.0,401.2,581755
2019-02-19,365.2,385.0,508279
2019-02-20,363.2,377.0,344746
2019-02-21,349.0,373.15,1243774
2019-02-22,369.1,379.75,624599
2019-02-25,362.05,376.95,630812
2019-02-26,363.1,374.45,532254
2019-02-27,360.0,374.35,630694
2019-02-28,361.0,367.8,386004
2019-03-01,365.0,384.0,1185220
2019-03-05,384.6,402.8,1039951
2019-03-06,391.6,404.8,936136
2019-03-07,389.0,398.25,338858
2019-03-08,388.2,406.2,1120785
2019-03-11,390.7,397.2,480957
2019-03-12,395.15,408.75,993718
2019-03-13,396.1,408.0,367354
2019-03-14,393.5,402.0,251146
2019-03-15,390.0,402.1,325779
2019-03-18,386.6,398.4,291513
2019-03-19,390.0,407.4,1064438
2019-03-20,395.5,413.6,886385
2019-03-22,403.0,415.0,478776
2019-03-25,393.3,400.95,286259
2019-03-26,393.0,399.0,383737
2019-03-27,389.5,397.1,391413
2019-03-28,394.0,406.65,545589
2019-03-29,394.15,403.95,309883
2019-04-01,393.0,404.9,433960
2019-04-02,391.45,398.8,318761
2019-04-03,392.0,398.75,286971
2019-04-04,391.0,398.0,178894
2019-04-05,390.05,398.2,236030
2019-04-08,385.1,397.0,222583
2019-04-09,380.1,389.25,272205
2019-04-10,380.0,387.7,290063
2019-04-11,367.0,382.75,775500
2019-04-12,353.8,374.5,1161828
2019-04-15,355.35,364.7,451289
2019-04-16,351.1,363.15,660956
2019-04-18,332.0,354.8,1182423
2019-04-22,333.0,351.9,994615
2019-04-23,342.7,353.3,1117414
2019-04-24,351.15,372.95,1191325
2019-04-25,363.1,380.55,902291
2019-04-26,360.6,369.45,420137
2019-04-30,350.0,366.25,454504
2019-05-02,352.05,364.9,762699
2019-05-03,350.05,364.7,481299
2019-05-06,352.5,361.85,606776
2019-05-07,345.5,358.75,423543
2019-05-08,336.45,345.0,492968
2019-05-09,336.05,345.0,380354
2019-05-10,336.05,348.0,339141
2019-05-13,336.3,349.75,396672
2019-05-14,335.8,343.4,290702
2019-05-15,335.0,343.0,206799
2019-05-16,323.0,343.45,461642
2019-05-17,335.05,352.8,568001
2019-05-20,350.0,364.0,488660
2019-05-21,345.15,356.5,325601
2019-05-22,338.15,349.45,313233
2019-05-23,338.55,348.65,289515
2019-05-24,345.0,364.8,821983
2019-05-27,348.65,360.0,396535
2019-05-28,343.1,355.75,401858
2019-05-29,338.7,350.0,312383
2019-05-30,337.1,343.0,228640
2019-05-31,334.0,342.9,277835
2019-06-03,332.55,338.0,210272
2019-06-04,328.1,339.5,496943
2019-06-06,307.5,331.9,1256314
2019-06-07,291.1,313.1,1371058
2019-06-10,294.85,308.0,445698
2019-06-11,289.55,302.45,1109100
2019-06-12,282.0,296.2,759388
2019-06-13,268.2,285.0,1202240
2019-06-14,270.55,279.0,509477
2019-06-17,272.45,282.95,552630
2019-06-18,270.0,280.5,368680
2019-06-19,263.1,278.9,342970
2019-06-20,261.95,274.9,431023
2019-06-21,271.5,283.0,472007
2019-06-24,278.5,289.8,722848
2019-06-25,284.0,297.35,352585
2019-06-26,294.5,314.0,738111
2019-06-27,314.05,327.9,767206
2019-06-28,314.5,332.5,762304
2019-07-01,302.5,319.7,412877
2019-07-02,303.2,310.7,268880
2019-07-03,302.05,311.5,183795
2019-07-04,303.5,308.5,187516
2019-07-05,293.05,306.65,299817
2019-07-08,276.2,295.8,406782
2019-07-09,276.2,288.9,273690
2019-07-10,282.05,295.75,224474
2019-07-11,280.05,291.5,317153
2019-07-12,284.45,290.55,215547
2019-07-15,281.5,289.0,134209
2019-07-16,280.85,288.6,93316
2019-07-17,282.65,298.4,425275
2019-07-18,281.8,293.9,227533
2019-07-19,280.25,291.95,287967
2019-07-22,282.15,298.5,512778
2019-07-23,297.45,306.85,577678
2019-07-24,301.6,310.4,330120
2019-07-25,293.35,309.8,407959
2019-07-26,300.35,307.45,289576
2019-07-29,297.25,309.35,343973
2019-07-30,293.0,308.0,512786
2019-07-31,292.2,304.8,300475
2019-08-01,295.05,304.8,253085
2019-08-02,296.0,302.95,389930
2019-08-05,288.0,299.8,212268
2019-08-06,290.55,306.0,237530
2019-08-07,306.45,321.8,427955
2019-08-08,314.0,324.8,588110
2019-08-09,316.15,327.8,400767
2019-08-13,310.5,319.9,248497
2019-08-14,312.5,324.6,192554
2019-08-16,318.15,339.6,464736
2019-08-19,322.4,337.5,219258
2019-08-20,310.2,329.35,313887
2019-08-21,302.7,320.0,304276
2019-08-22,287.3,306.45,406432
2019-08-23,280.05,298.0,297609
2019-08-26,287.0,319.95,715451
2019-08-27,313.0,322.9,382869
2019-08-28,303.15,319.0,206559
2019-08-29,292.35,308.0,490992
2019-08-30,300.0,313.0,902364
2019-09-03,294.0,307.5,301420
2019-09-04,290.5,302.0,268129
2019-09-05,300.0,306.0,110321
2019-09-06,296.6,304.7,146321
2019-09-09,297.5,302.9,100885
2019-09-11,296.35,304.0,643487
2019-09-12,297.25,307.7,335330
2019-09-13,298.15,308.45,286524
2019-09-16,302.75,325.35,554477
2019-09-17,299.1,318.5,509846
2019-09-18,299.55,308.7,349619
2019-09-19,300.5,308.0,362825
2019-09-20,301.6,323.45,681127
2019-09-23,321.85,333.0,707002
2019-09-24,325.1,333.9,275982
2019-09-25,316.0,328.8,154698
2019-09-26,315.5,328.0,353517
2019-09-27,318.1,338.0,1058823
2019-09-30,313.3,326.55,324652
2019-10-01,290.5,319.0,356394
2019-10-03,302.5,310.9,220332
2019-10-04,297.0,308.9,202409
2019-10-07,293.9,303.8,188334
2019-10-09,292.1,297.9,170144
2019-10-10,292.0,299.7,90188
2019-10-11,293.0,301.8,140292
2019-10-14,294.65,299.25,116452
2019-10-15,290.05,298.2,111274
2019-10-16,290.9,302.0,288111
2019-10-17,297.35,305.0,148972
2019-10-18,304.1,319.2,374150
2019-10-22,304.0,318.5,219938
2019-10-23,302.0,315.1,412996
2019-10-24,309.1,317.3,182756
2019-10-25,306.6,317.0,382681
2019-10-27,310.8,316.6,25723
2019-10-29,311.25,323.0,353983
2019-10-30,310.4,323.5,231336
2019-10-31,310.0,320.0,244289
2019-11-01,312.0,330.8,437121
2019-11-04,325.5,337.0,565349
2019-11-05,325.25,337.65,271513
2019-11-06,307.65,332.45,1174434
2019-11-07,314.05,326.5,594880
2019-11-08,320.0,338.4,1319733
2019-11-11,323.0,336.1,249161
2019-11-13,320.0,331.85,236362
2019-11-14,313.0,324.0,193493
2019-11-15,303.25,319.7,362895
2019-11-18,303.5,311.8,244290
2019-11-19,299.0,309.55,563836
2019-11-20,299.25,309.8,398991
2019-11-21,304.0,312.0,253667
2019-11-22,306.0,312.0,215198
2019-11-25,306.2,311.35,141690
2019-11-26,309.5,328.0,1422713
2019-11-27,311.5,317.75,193956
2019-11-28,309.25,319.4,215025
2019-11-29,311.1,319.5,166532
2019-12-02,310.0,321.0,260446
2019-12-03,311.9,320.85,153617
2019-12-04,306.0,312.15,156270
2019-12-05,302.2,309.7,213175
2019-12-06,300.4,309.9,194851
2019-12-09,298.4,303.5,166608
2019-12-10,297.5,303.7,185474
2019-12-11,299.8,305.9,237632
2019-12-12,301.0,306.9,136114
2019-12-13,298.0,305.4,186777
2019-12-16,298.2,301.7,224933
2019-12-17,297.55,303.0,145455
2019-12-18,294.5,303.85,260019
2019-12-19,295.0,302.1,196276
2019-12-20,295.5,304.2,267776
2019-12-23,296.5,301.0,147813
2019-12-24,298.0,318.75,1560539
2019-12-26,311.35,321.7,741085
2019-12-27,311.0,319.9,227142
2019-12-30,309.45,315.2,191014
2019-12-31,310.2,318.0,332374
2020-01-01,312.25,323.7,475206
2020-01-02,319.45,330.0,469926
2020-01-03,316.25,326.5,291801
2020-01-06,304.0,322.4,464096
2020-01-07,307.0,318.4,291653
2020-01-08,309.3,316.75,171431
2020-01-09,313.3,327.0,753837
2020-01-10,322.85,334.8,543828
2020-01-13,331.05,357.9,1777679
2020-01-14,348.6,364.3,736359
2020-01-15,342.05,356.9,392817
2020-01-16,338.1,353.8,457843
2020-01-17,353.05,361.85,571793
2020-01-20,346.6,361.35,313749
2020-01-21,344.55,368.95,846320
2020-01-22,356.0,367.9,533905
2020-01-23,349.55,373.0,1668816
2020-01-24,351.75,382.3,1508269
2020-01-27,378.5,391.0,713212
2020-01-28,376.65,407.7,1840708
2020-01-29,382.8,399.1,413536
2020-01-30,380.0,409.7,1825401
2020-01-31,390.35,408.85,546519
2020-02-01,380.2,404.2,570096
2020-02-03,370.1,395.0,419841
2020-02-04,389.35,403.0,361823
2020-02-05,392.7,407.0,399962
2020-02-06,401.3,412.4,481797
2020-02-07,405.3,420.0,520516
2020-02-10,405.0,417.55,177724
2020-02-11,408.6,421.05,356979
2020-02-12,406.6,433.9,1443591
2020-02-13,423.35,436.9,969679
2020-02-14,418.2,437.1,364825
2020-02-17,408.05,425.1,271589
2020-02-18,401.05,422.8,567719
2020-02-19,414.0,439.15,816383
2020-02-20,423.0,437.5,378585
2020-02-24,415.0,433.6,346753
2020-02-25,408.05,427.9,365753
2020-02-26,405.0,435.6,526799
2020-02-27,415.05,430.4,364588
2020-02-28,386.7,415.4,662818
2020-03-02,395.0,425.0,400819
2020-03-03,386.25,410.3,576834
2020-03-04,380.0,403.7,347089
2020-03-05,380.0,396.4,291320
2020-03-06,352.05,374.0,902300
2020-03-09,336.0,362.75,675320
2020-03-11,331.0,356.2,790523
2020-03-12,275.2,328.9,1711991
2020-03-13,275.1,363.0,1349167
2020-03-16,280.0,315.75,1729050
2020-03-17,291.05,309.0,528513
2020-03-18,290.0,309.5,1030780
2020-03-19,266.1,311.1,1109364
2020-03-20,292.05,312.0,663400
2020-03-23,243.35,364.0,502365
2020-03-24,235.0,279.0,518826
2020-03-25,220.0,276.0,883910
2020-03-26,251.0,285.0,1186206
2020-03-27,253.25,285.0,626953
2020-03-30,250.0,287.0,833177
2020-03-31,259.5,277.5,382221
2020-04-01,264.0,274.5,198633
2020-04-03,259.0,279.0,524807
2020-04-07,273.05,296.8,1677685
2020-04-08,285.0,297.8,534535
2020-04-09,294.1,318.7,2065192
2020-04-13,299.3,319.0,636885
2020-04-15,302.0,317.95,867845
2020-04-16,301.4,323.7,840151
2020-04-17,312.35,329.9,1016401
2020-04-20,307.2,327.65,735604
2020-04-21,292.0,314.1,800969
2020-04-22,287.4,299.85,522860
2020-04-23,295.45,303.45,603576
2020-04-24,283.15,294.8,369071
2020-04-27,285.1,298.5,588111
2020-04-28,287.35,302.0,404101
2020-04-29,291.7,306.3,692989
2020-04-30,292.55,305.95,722065
2020-05-04,303.0,323.6,4923457
2020-05-05,290.0,325.0,2397815
2020-05-06,279.95,302.0,965145
2020-05-07,303.1,312.0,1171999
2020-05-08,301.25,312.0,1021737
2020-05-11,302.5,309.3,444366
2020-05-12,294.0,300.95,448455
2020-05-13,298.5,309.0,548429
2020-05-14,300.6,318.9,2008893
2020-05-15,309.05,318.5,724288
2020-05-18,296.15,312.9,731966
2020-05-19,298.0,307.85,259975
2020-05-20,294.15,306.5,679014
2020-05-21,298.5,307.6,465871
2020-05-22,304.1,312.7,491353
2020-05-26,311.0,319.7,1288547
2020-05-27,310.0,321.8,737303
2020-05-28,313.4,324.0,2330970
2020-05-29,315.6,338.7,1912222
2020-06-01,332.0,344.8,1452616
2020-06-02,336.35,348.0,1106917
2020-06-03,341.6,349.75,730749
2020-06-04,335.3,348.0,709819
2020-06-05,339.2,355.0,1022854
2020-06-08,346.6,361.0,861702
2020-06-09,341.5,356.0,633866
2020-06-10,341.0,350.15,213055
2020-06-11,334.0,346.8,384810
2020-06-12,321.95,345.0,387549
2020-06-15,338.05,353.2,957593
2020-06-16,343.6,367.45,1592728
2020-06-17,355.55,369.45,916226
2020-06-18,358.3,373.9,823227
2020-06-19,366.25,376.0,664098
2020-06-22,361.85,372.5,430539
2020-06-23,364.65,393.7,936814
2020-06-24,376.25,387.3,516514
2020-06-25,370.65,383.9,262584
2020-06-26,377.0,387.15,370837
2020-06-29,361.25,380.6,331101
2020-06-30,361.15,376.5,399290
2020-07-01,369.65,377.0,181299
2020-07-02,370.8,377.9,209026
2020-07-03,366.1,374.45,175203
2020-07-06,364.0,373.0,287419
2020-07-07,363.55,369.7,691739
2020-07-08,365.8,384.4,1261068
2020-07-09,372.8,381.0,486968
2020-07-10,374.1,382.5,518994
2020-07-13,377.05,390.0,749003
2020-08-03,360.5,368.65,279259
2020-08-04,367.45,376.95,288602
2020-08-05,376.6,390.3,578109
2020-08-06,377.15,387.7,238352
2020-08-07,377.0,388.5,275429
2020-08-10,382.1,389.7,210859
2020-08-11,375.5,388.5,211748
2020-08-12,376.9,385.0,223960
2020-08-13,384.0,405.45,754292
2020-08-14,389.5,406.9,478490
2020-08-17,384.15,400.0,219355
2020-08-18,387.65,396.75,183324
2020-08-19,390.0,405.0,280420
2020-08-20,395.65,415.0,611961
2020-08-21,400.0,414.5,274684
2020-08-24,405.05,411.3,172778
2020-08-25,401.45,411.35,315672
2020-08-26,404.1,413.9,165065
2020-08-27,402.85,423.0,982213
2020-08-28,410.1,429.9,527895
2020-08-31,390.1,416.65,538970
2020-09-01,397.85,416.1,241284
2020-09-02,398.1,411.0,186822
2020-09-03,398.35,410.0,137515
2020-09-04,397.9,415.0,343897
2020-09-07,395.5,409.85,110966
2020-09-08,390.1,402.1,636130
2020-09-09,376.4,394.5,842765
2020-09-10,381.3,400.3,367790
2020-09-11,382.5,397.35,619171
2020-09-14,400.0,418.8,812593
2020-09-15,415.55,447.4,1762001
2020-09-16,433.35,472.0,1680992
2020-09-17,445.0,462.95,516836
2020-09-18,451.0,463.0,646324
2020-09-21,415.5,455.95,404884
2020-09-22,399.2,438.0,542289
2020-09-23,405.6,428.0,224281
2020-09-24,393.0,413.5,393168
2020-09-25,393.55,408.0,414544
2020-09-28,404.55,417.45,389184
2020-09-29,398.0,417.8,380144
2020-09-30,402.0,414.95,336234
2020-10-01,402.0,413.8,231584
2020-10-05,402.15,409.0,148720
2020-10-06,404.1,433.6,818373
2020-10-07,419.45,431.8,375526
2020-10-08,411.0,434.0,336936
2020-10-09,410.2,418.45,125538
2020-10-12,405.3,420.5,275190
2020-10-13,406.8,419.4,455215
2020-10-14,412.1,422.0,103787
2020-10-15,402.65,428.55,491649
2020-10-16,414.5,426.7,141711
2020-10-19,420.1,428.15,154268
2020-10-20,384.0,429.0,146785
2020-10-21,421.05,442.4,282270
2020-10-22,430.8,455.7,820070
2020-10-23,443.5,457.0,347949
2020-10-26,437.0,449.9,193868
2020-10-27,434.5,448.4,285672
2020-10-28,442.15,460.0,632045
2020-10-29,438.0,453.9,255032
2020-10-30,432.25,454.25,161669
2020-11-02,418.5,443.05,331293
2020-11-03,418.45,430.6,188732
2020-11-04,426.1,442.0,313286
2020-11-05,434.0,446.65,193360
2020-11-06,433.0,439.9,209857
2020-11-09,437.0,449.0,233549
2020-11-10,444.5,471.75,1141863
2020-11-11,443.6,470.0,299834
2020-11-12,456.2,465.5,207511
2020-11-13,449.0,458.7,203356
2020-11-14,452.0,465.5,137831
2020-11-17,451.65,466.05,302260
2020-11-18,452.4,456.0,118772
2020-11-19,445.0,456.0,196396
2020-11-20,444.35,455.95,142798
2020-11-23,443.0,454.45,197433
2020-11-24,446.0,451.55,159092
2020-11-25,441.0,452.05,164585
2020-11-26,440.1,451.1,179587
2020-11-27,444.8,455.0,649303
2020-12-01,450.65,465.0,260624
2020-12-02,449.6,465.5,295894
2020-12-03,453.1,469.9,642080
2020-12-04,466.65,485.0,933327
2020-12-07,469.05,479.45,238079
2020-12-08,457.1,475.7,337449
2020-12-09,459.05,467.65,156329
2020-12-10,452.75,464.85,177451
2020-12-11,454.0,466.0,195651
2020-12-14,457.8,465.45,167982
2020-12-15,458.1,465.0,184280
2020-12-16,458.6,468.6,109284
2020-12-17,455.4,466.0,116755
2020-12-18,453.2,475.8,686112
2020-12-21,422.0,464.5,258411
2020-12-22,427.5,451.8,221944
2020-12-23,445.0,464.85,155135
2020-12-24,446.25,455.5,214489
2020-12-28,445.0,454.15,151081
2020-12-29,443.0,452.4,178932
2020-12-30,446.0,462.0,695349
2020-12-31,450.9,461.0,350084
2021-01-01,452.75,459.6,173649
2021-01-04,453.1,465.95,395542
2021-01-05,454.6,466.4,370475
2021-01-06,461.95,484.25,1466153
2021-01-07,478.4,496.35,1241560
2021-01-08,493.0,515.0,1917277
2021-01-11,500.5,514.0,621852
2021-01-12,503.05,522.55,918013
2021-01-13,505.25,517.6,433606
2021-01-14,506.3,519.95,406968
2021-01-15,502.85,510.9,191201
2021-01-18,485.0,504.9,339365
2021-01-19,496.0,522.35,500571
2021-01-20,504.05,529.85,538600
2021-01-21,503.35,519.0,262383
2021-01-22,505.7,521.9,570677
2021-01-25,496.25,520.75,209924
2021-01-27,480.85,504.8,211866
2021-01-28,485.9,512.8,686353
2021-01-29,485.5,507.95,340348
2021-02-01,490.6,515.1,452817
2021-02-02,507.65,541.9,930012
2021-02-03,517.0,548.8,762143
2021-02-04,522.1,543.0,744605
2021-02-05,507.0,536.9,387769
2021-02-08,505.55,523.45,361982
2021-02-09,515.0,522.75,218849
2021-02-10,516.2,527.6,491493
2021-02-11,517.25,527.7,178204
2021-02-12,520.05,548.4,568368
2021-02-15,547.05,574.0,893256
2021-02-16,558.0,580.7,496907
2021-02-17,559.8,568.0,164941
2021-02-18,558.55,573.95,312050
2021-02-19,551.2,565.85,416840
2021-02-22,543.3,568.25,266538
2021-02-23,551.75,565.45,160643
2021-02-24,541.0,576.8,113072
2021-02-25,558.25,569.5,229577
2021-02-26,555.55,576.4,235162
2021-03-01,560.0,599.85,441246
2021-03-02,592.5,618.0,481321
2021-03-03,597.0,627.8,471415
2021-03-04,596.0,623.75,384840
2021-03-05,580.95,616.0,385060
2021-03-08,571.0,650.0,402718
2021-03-09,569.75,595.95,399475
2021-03-10,565.0,584.95,315123
2021-03-12,568.0,587.65,434321
2021-03-15,538.05,579.9,434900
2021-03-16,544.65,564.75,357770
2021-03-17,537.25,562.0,138799
2021-03-18,533.5,559.95,299487
2021-03-19,516.0,544.85,322611
2021-03-22,527.15,540.0,155423
2021-03-23,530.0,577.35,747016
2021-03-24,545.1,577.15,375089
2021-03-25,536.4,555.2,258312
2021-03-26,547.15,565.0,253012
2021-03-30,559.25,577.0,329951
2021-03-31,552.1,569.0,204073
2021-04-01,560.0,569.0,139383
2021-04-05,544.05,565.0,154023
2021-04-06,545.05,560.0,167169
2021-04-07,540.0,553.7,235581
2021-04-08,543.0,555.0,164954
2021-04-09,541.0,551.8,104712
2021-04-12,495.65,539.9,293666
2021-04-13,508.0,527.65,244988
2021-04-15,505.0,518.95,124606
2021-04-16,505.0,520.2,128391
2021-04-19,494.0,515.0,194564
2021-04-20,501.0,523.95,172906
2021-04-22,506.05,515.3,75144
2021-04-23,507.05,520.85,99866
